Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N19_K3_run22	0.77	571.88 	3912 	0.0000	0 	0.000000 	1.5053	18.5991
sol_map100_N19_K3_run23	5.33	587.80 	31626 	0.0000	0 	2.358717 	25.2229	35.7849
sol_map100_N19_K3_run24	3.20	539.19 	16550 	0.0000	0 	0.000000 	14.9452	24.2793
sol_map100_N19_K3_run25	7.55	560.15 	49100 	0.0000	0 	2.757610 	18.1701	25.1402
sol_map100_N19_K3_run26	5.15	544.03 	32187 	0.0000	0 	1.548470 	11.4456	26.4580
sol_map100_N19_K3_run27	11.53	521.93 	58598 	0.0000	0 	0.903341 	8.1727	21.7037
sol_map100_N19_K3_run28	5.94	542.61 	31233 	0.0000	0 	2.391733 	10.8364	25.7250
sol_map100_N19_K3_run29	35.40	528.39 	131417 	0.0000	0 	2.722892 	7.2411	18.1295
sol_map100_N19_K3_run30	4.14	543.77 	20574 	0.0000	0 	0.670487 	8.8152	24.6792
sol_map100_N19_K3_run31	13.55	544.84 	60770 	0.0000	0 	2.600439 	14.2855	26.6220
sol_map100_N19_K3_run32	0.66	552.42 	3462 	0.0000	0 	0.000000 	6.5387	19.3969
sol_map100_N19_K3_run33	12.52	496.21 	60167 	0.0000	0 	2.012203 	6.9884	23.4934
sol_map100_N19_K3_run34	7.95	536.93 	45189 	0.0000	0 	1.366348 	9.5385	25.2124
sol_map100_N19_K3_run35	8.97	538.59 	70187 	0.0000	0 	1.294017 	19.3281	31.8113
sol_map100_N19_K3_run36	1.80	545.06 	15417 	0.0000	0 	2.281769 	1.9643	20.0067
sol_map100_N19_K3_run37	4.54	557.83 	18098 	0.0000	0 	1.307862 	15.8751	28.1949
sol_map100_N19_K3_run38	3.48	534.30 	17214 	0.0000	0 	1.582791 	6.5749	23.2146
sol_map100_N19_K3_run39	4.34	554.08 	19142 	0.0000	0 	1.126891 	9.6125	24.4234
sol_map100_N19_K3_run40	1.09	586.34 	5533 	0.0000	0 	0.000000 	8.3468	23.3031
sol_map100_N19_K3_run41	0.46	568.90 	4126 	0.0000	0 	0.000000 	4.2737	20.4203
sol_map100_N19_K3_run42	0.74	556.99 	4381 	0.0000	0 	0.000000 	14.2711	24.3020
sol_map100_N19_K3_run43	2.25	533.49 	16039 	0.0000	0 	1.256307 	6.6544	23.2682
sol_map100_N19_K3_run44	5.32	545.12 	28321 	0.0000	0 	0.821009 	9.2563	24.4647
sol_map100_N19_K3_run45	4.36	543.09 	22877 	0.0000	0 	0.059696 	0.2496	18.0927
sol_map100_N19_K3_run46	2.88	548.32 	17214 	0.0000	0 	1.264223 	9.4973	25.1846
sol_map100_N19_K3_run47	8.85	545.43 	41097 	0.0000	0 	0.220670 	5.7211	21.9177
sol_map100_N19_K3_run48	2.45	540.58 	19183 	0.0000	0 	1.781594 	10.3336	25.6567
sol_map100_N19_K3_run49	1.31	579.64 	10706 	0.0000	0 	1.810557 	16.9994	30.2416
sol_map100_N19_K3_run50	1.12	548.85 	7137 	0.0000	0 	0.000000 	13.3076	25.6879
sol_map100_N21_K3_run1	0.59	554.66 	748 	0.0000	0 	2.192304 	5.7893	21.1507
sol_map100_N21_K3_run2	63.75	499.92 	332612 	0.0000	0 	0.000000 	9.8135	25.3977
sol_map100_N21_K3_run3	529.90	522.32 	2337696 	0.0000	0 	0.865113 	29.3705	38.5807
sol_map100_N21_K3_run4	735.55	551.43 	1938459 	0.0000	0 	0.000000 	36.7290	36.1984
sol_map100_N21_K3_run5	1332.61	527.75 	2401658 	0.0000	0 	0.000000 	28.0111	37.6644
sol_map100_N21_K3_run6	1055.07	530.64 	5556364 	0.0000	0 	0.000000 	7.2132	23.4369
sol_map100_N21_K3_run7	7200.01	522.33 	36735495 	0.0194	0 	0.000000 	34.8841	41.5808
sol_map100_N21_K3_run8	3779.02	533.28 	6636307 	0.0000	0 	0.000000 	33.9569	32.5857
sol_map100_N21_K3_run9	515.00	531.29 	1106624 	0.0000	0 	3.621202 	27.9732	37.6388
sol_map100_N21_K3_run10	7200.02	546.56 	37561959 	0.0306	0 	0.000000 	12.7768	23.8312
sol_map100_N21_K3_run11	357.17	522.13 	2104175 	0.0000	0 	2.816300 	23.9183	34.7704
sol_map100_N21_K3_run12	474.76	512.33 	737423 	0.0000	0 	0.000000 	12.2119	25.9516
sol_map100_N21_K3_run13	73.93	514.25 	194515 	0.0000	0 	0.000000 	16.6566	25.0635
sol_map100_N21_K3_run14	487.95	536.86 	812460 	0.0001	0 	0.000000 	23.5754	34.6744
sol_map100_N21_K3_run15	1052.40	534.54 	6171406 	0.0000	0 	0.000000 	13.6798	27.7844
sol_map100_N21_K3_run16	453.73	519.86 	2497241 	0.0000	0 	0.000000 	19.6555	32.0320
sol_map100_N21_K3_run17	946.97	549.01 	6967248 	0.0000	0 	0.000000 	16.9370	29.3106
sol_map100_N21_K3_run18	2372.59	515.67 	12149476 	0.0000	0 	0.000000 	17.5885	30.6387
sol_map100_N21_K3_run19	939.24	546.85 	1740170 	0.0000	0 	0.671961 	40.8793	41.9340
sol_map100_N21_K3_run20	278.60	554.23 	354166 	0.0000	0 	1.306685 	5.0930	20.1276
sol_map100_N21_K3_run21	32.59	527.35 	143556 	0.0000	0 	1.251028 	8.7187	24.6597
